Name,Type,Latitude,Longitude
Sauer-Beckmann Living History Farm Parking,Parking Lot,30.2352603706398,-98.6241306072604
LBJ State Park Swimming Pool,Parking Lot,30.2357609139799,-98.6376677134582
LBJ State Park Tennis Courts Parking,Parking Lot,30.2367434536475,-98.6388478842601
Parking for LBJ State Park Dining Hall and Group Picnic Area,Parking Lot,30.2373737570758,-98.636401709598
Parking for LBJ State Park Dining Hall and Group Picnic Area,Parking Lot,30.237484987151298,-98.63893371531842
Parking for Trail to Danz Cabins,Parking Lot,30.2371791049435,-98.6357499341552
Parking for LBJ State Park Baseball Field,Parking Lot,30.2358489720398,-98.64249568673858
Johnson Family Cemetery - Birthplace Parking,Parking Lot,30.2402150650063,-98.6099279136103
Show Barn Parking,Parking Lot,30.258669969545604,-98.6239022191052
Mesa Verde and the Dine Overlook Parking,Parking Lot,37.264039479364904,-108.549817085298
Tower Overlook Parking,Parking Lot,37.2289498885232,-108.54989981535401
Sun Temple Parking Area,Parking Lot,37.1649456790353,-108.47579598100401
Mancos Overlook Parking Area,Parking Lot,37.3041631666271,-108.41073969780099
Parking At Mp 2.68,Parking Lot,37.271934197729,-108.50933952379499
Morefield Dumpstation # 2,Parking Lot,37.2988668950285,-108.41905874845399
Morefield Amphitheater Parking Area,Parking Lot,37.306599571282504,-108.42048053842
Morefield Campground Services Parking,Parking Lot,37.297842962332794,-108.41546766901399
Sun Point View Parking,Parking Lot,37.1624436813353,-108.475511563811
Mcelmo Canyon Parking Area,Parking Lot,37.26399716933621,-108.54976529026301
3c Research Parking Area,Parking Lot,37.1988311020589,-108.490484243984
Bravo Cut Parking Area,Parking Lot,37.279540295897,-108.448064023161
Cliff Palace Parking Area B,Parking Lot,37.167356622673395,-108.47246107973801
Mesa Burn Parking Area,Parking Lot,37.228958171528795,-108.549824910303
Mesa Recovers From Fire Parking,Parking Lot,37.2602108367635,-108.54506678607001
Mesa Top Sites Parking,Parking Lot,37.1636450501516,-108.483519144252
Cliff Palace Parking Area A,Parking Lot,37.1672896926279,-108.47257315981399
Morefield Dumpstation # 2,Parking Lot,37.2986810509022,-108.419036244438
Museum And Restaurant Parking Area A,Parking Lot,37.186185292466604,-108.488404779571
Museum And Restaurant Parking Area B,Parking Lot,37.1860735153907,-108.488265953477
Pit House Parking,Parking Lot,37.1689082737277,-108.489583660372
Far View Terrace Parking B,Parking Lot,37.256979501568,-108.50036294869601
Balcony House Parking Area A,Parking Lot,37.1624421543343,-108.465420145954
Balcony House Parking Area B,Parking Lot,37.16236865428439,-108.46501737368
Knife Edge Trail Parking,Parking Lot,37.304152286619704,-108.425280212681
Montezuma Valley Overlook Parking Area,Parking Lot,37.2964740744027,-108.441399929634
Montezuma Valley Window To The Past Parking,Parking Lot,37.26615407180171,-108.51894640132299
Museum And Restaurant Overflow Parking,Parking Lot,37.1883459949348,-108.48651751428899
Park Point Pullout,Parking Lot,37.27119782022871,-108.46028247046301
Parking At Mp 1.89,Parking Lot,37.2746274105589,-108.501083794186
Parking At Mp 5.88,Parking Lot,37.2658172835729,-108.537443421891
Pit House And Pueblos Parking,Parking Lot,37.1657739485981,-108.48781833817301
Square Tower House Parking,Parking Lot,37.1664871130827,-108.492379959272
Pratter Ridge Trail Parking,Parking Lot,37.2967281825754,-108.418240841898
Visitor Center Parking,Parking Lot,37.258255574435,-108.49817228920799
Park Point Parking,Parking Lot,37.279139633624794,-108.46220978477301
Morefield Dumpstation #1,Parking Lot,37.296517670432294,-108.41746389737
Far View Terrace Parking A,Parking Lot,37.2561916650327,-108.501567404515
Far View Lodge Parking,Parking Lot,37.2586891267296,-108.494950177018
Sun Pueblo Parking,Parking Lot,37.1616511637969,-108.479079274235
Parking Lot,Parking Lot,34.6113924390159,-111.838944045105
Parking Lot,Parking Lot,34.6487511073994,-111.754322124608
Horse Collar Ruin Overlook,Parking Lot,37.611825245668996,-110.015382363081
Kachina Bridge,Parking Lot,37.597988141267294,-110.02644759859899
Owachomo Bridge,Parking Lot,37.5851257275279,-110.01321048460501
Picnic Area,Parking Lot,37.6120261018054,-110.003479027993
Pygmy Forest,Parking Lot,37.5909871605105,-110.000680469091
Sipapu Bridge View,Parking Lot,37.614159996255395,-110.003505653011
Sipapu Trail,Parking Lot,37.6132512616379,-110.00922742689899
Visitor Center,Parking Lot,37.6088937826772,-109.976917978946
Bears Ears,Parking Lot,37.59512548932229,-109.997150615693
Parking Lot,Parking Lot,36.678033323201205,-110.54108361427
Dump Station Loop,Parking Lot,31.9387871861063,-112.81125785974702
Group Campground,Parking Lot,31.9438606535534,-112.81331755214599
Visitor Center,Parking Lot,31.954032713464898,-112.801296272978
Visitor Center ,Parking Lot,31.954456235752602,-112.80156775916299
Tillotson Peak Wayside ,Parking Lot,31.992533477624303,-112.80576138301201
Ajo Mountains Wayside,Parking Lot,32.1303744682808,-112.768103192425
Campground,Parking Lot,31.940044244960298,-112.81272089774099
Parking Lot,Parking Lot,26.0202587437443,-97.4765360725239
Parking Lot,Parking Lot,26.0199943285647,-97.4765194555125
Parking Lot,Parking Lot,26.016864231437896,-97.47936012344259
Parking Lot,Parking Lot,26.017043771559898,-97.48025517305081
Parking Lot,Parking Lot,35.5499070456925,-105.68603990049601
Parking Lot,Parking Lot,35.566846936202396,-105.754762025189
Parking Lot,Parking Lot,35.549028552095606,-105.68919869264201
Parking Lot,Parking Lot,35.126942577308,-106.72477180526501
Parking Lot,Parking Lot,35.1384234751087,-106.71076751675
Parking Lot,Parking Lot,35.1307859629194,-106.78073753629101
Parking Lot,Parking Lot,35.160775204295696,-106.71971580783001
Parking Lot,Parking Lot,35.160777317297104,-106.716680427768
Parking Lot,Parking Lot,35.1621269482141,-106.718029627684
Parking Area,Parking Lot,36.862563719581,-112.73709822635901
Oversized Vehicle Parking,Parking Lot,36.8620732792477,-112.737091707354
Mission parking only,Parking Lot,29.317180545847698,-98.45016152305661
Mission parking only,Parking Lot,29.3602990381447,-98.4793970149207
Church/Mission parking only,Parking Lot,29.390267632507,-98.4918273103665
River Walk parking,Parking Lot,29.4006858385857,-98.48874448927191
River Walk parking,Parking Lot,29.3934043136382,-98.49700762488631
River Walk parking,Parking Lot,29.3892901048428,-98.4978746984754
River Walk parking,Parking Lot,29.3789072257881,-98.48897111142591
River Walk parking,Parking Lot,29.3697887425926,-98.4765592899926
River Walk parking,Parking Lot,29.3676414491335,-98.4746335796842
River Walk parking,Parking Lot,29.3622815394917,-98.4708754881307
River Walk parking,Parking Lot,29.3626154797186,-98.4734039768487
River Walk parking,Parking Lot,29.3526490389469,-98.4688720657695
River Walk parking,Parking Lot,29.3481447158865,-98.46806834722342
River Walk parking,Parking Lot,29.347391102374395,-98.46295419774859
River Walk parking,Parking Lot,29.346105790501102,-98.4646935139304
River Walk parking,Parking Lot,29.349945012109604,-98.4684579454881
River Walk parking,Parking Lot,29.3423080179207,-98.4581743805009
Church/Mission parking only,Parking Lot,29.3335293029559,-98.45445573597429
River Walk parking,Parking Lot,29.321004522445897,-98.4519543052747
River Walk parking,Parking Lot,29.3179956304015,-98.4479140815295
Espada Aqueduct parking,Parking Lot,29.3325950503212,-98.4618919810268
Electric Vehicle Charging Station,Parking Lot,29.3605039462839,-98.47921202679501
Parking Lot,Parking Lot,32.2896489645003,-111.208412685689
Parking Lot,Parking Lot,32.2899803157255,-111.20883026097201
Parking Lot,Parking Lot,32.2899173506827,-111.209172034205
Parking Lot,Parking Lot,32.2849330302961,-111.16765775699801
Parking Lot,Parking Lot,32.2854700026609,-111.169700270385
Parking Lot,Parking Lot,32.319426465732796,-111.166092475934
Parking Lot,Parking Lot,32.2887130128644,-111.12095668326599
Box Canyon Turnout,Parking Lot,32.327661382328,-111.130618920831
Parking Lot,Parking Lot,32.2470688165691,-111.167113700628
Parking Lot,Parking Lot,32.1652610559846,-110.72588394483299
Parking Lot,Parking Lot,32.1656467952467,-110.72386481746099
Parking Lot,Parking Lot,32.1655484261798,-110.723667783327
Parking Lot,Parking Lot,32.165560379188,-110.72349526921002
Parking Lot,Parking Lot,32.1657107092901,-110.723306944082
Parking Lot,Parking Lot,32.165951207453496,-110.72376528239401
Parking Lot,Parking Lot,32.170084722262104,-110.72892872690201
Parking Lot,Parking Lot,32.1701312392937,-110.72883840483999
Parking Lot,Parking Lot,32.179935803955395,-110.736252743878
Parking Lot,Parking Lot,32.1793601305642,-110.734693055818
Parking Lot,Parking Lot,32.1791317534091,-110.736060831748
Parking Lot,Parking Lot,32.1790405013471,-110.73612360778999
Parking Lot,Parking Lot,32.2032384867885,-110.725288733429
Parking Lot,Parking Lot,32.1995036722508,-110.721777045043
Parking Lot,Parking Lot,32.203366425875394,-110.70992304198799
Parking Lot,Parking Lot,32.2351380384627,-110.686982692401
Parking Lot,Parking Lot,32.235315277583105,-110.68916182488199
Parking Lot,Parking Lot,32.2719060144448,-111.210816232322
Parking Lot,Parking Lot,32.2714374031264,-111.21001317077601
Parking Lot,Parking Lot,32.2717630673477,-111.210426105057
Parking Lot,Parking Lot,32.2717270833232,-111.20328838220699
Parking Lot,Parking Lot,32.2714433221304,-111.203119173092
Parking Lot,Parking Lot,32.2770275059247,-111.19771933642299
Parking Lot,Parking Lot,32.2625549550912,-111.210467524085
Parking Lot,Parking Lot,32.2541283923658,-111.19753901830099
Parking Lot,Parking Lot,32.2539127192192,-111.19714036003
Parking Lot,Parking Lot,32.253656801045295,-111.197443540236
Parking Lot,Parking Lot,32.253467128916505,-111.195918600199
Parking Lot,Parking Lot,32.2547771378066,-111.194075380947
Parking Lot,Parking Lot,32.3156037171354,-111.08947963787901
Parking Lot,Parking Lot,32.3230637572041,-111.09612159339198
Visitor Parking,Parking Lot,38.5443414352699,-102.50461421886699
Upper Parking Area,Parking Lot,38.5481411808516,-102.511003047208
Gran Quivira Visitor Center Parking,Parking Lot,34.2588404514734,-106.093941232646
Quarai Visitor Center Parking,Parking Lot,34.5951626489885,-106.297686903081
Abo Visitor Center Parking,Parking Lot,34.449892130284,-106.37486180351802
Visitor Center Parking Lot,Parking Lot,35.3691983219094,-111.543230621182
Parking Lot,Parking Lot,35.3627987775612,-111.518714650524
Visitor Center Parking,Parking Lot,35.3691965469082,-111.543225512178
Parking Lot,Parking Lot,35.3628512415968,-111.51861853145901
Parking Lot,Parking Lot,40.4437786778482,-111.705625035521
Canyon Nature Trail Parking,Parking Lot,40.443837482888206,-111.707047786488
Visitor Center Parking Lot,Parking Lot,33.6446993701934,-111.11280574872801
Parking,Parking Lot,31.568191855304104,-111.05137633099
Parking,Parking Lot,31.452731444854198,-110.959852022803
Parking,Parking Lot,31.4541405358116,-110.959060118265
Parking Lot,Parking Lot,34.7704061730583,-112.026820645758
Parking,Parking Lot,35.9576767047528,-106.48131077384501
Parking,Parking Lot,35.9695515258212,-106.49612074490801
Parking,Parking Lot,35.9746784773047,-106.522780642022
Parking,Parking Lot,35.9758687481134,-106.556637360026
Parking,Parking Lot,35.97264392992229,-106.57377460267
Parking,Parking Lot,35.97205289252079,-106.580579422293
Parking,Parking Lot,35.97274750399271,-106.59138883663799
Parking,Parking Lot,35.9646058284608,-106.616312443572
Parking,Parking Lot,35.9095784600723,-106.612058951682
Parking,Parking Lot,35.8834774303378,-106.49265359255199
Parking,Parking Lot,35.9154808360827,-106.493826290349
Parking,Parking Lot,35.973970514823705,-106.53072231341801
Parking,Parking Lot,35.971941555445106,-106.560568158697
Valles Grande Trail Parking,Parking Lot,35.8529042095648,-106.432418047625
Washita Battlefield Overlook Parking,Parking Lot,35.6174788856044,-99.70045559557259
Parking,Parking Lot,35.61580166146479,-99.6861759498703
Parking,Parking Lot,35.6162255037527,-99.6858835396716
Parking,Parking Lot,35.6158670795092,-99.68672853624581
Parking,Parking Lot,35.616405725875204,-99.6862081228921
Parking Lot,Parking Lot,35.1723404141537,-111.509499550263
Parking Lot,Parking Lot,35.1723920391888,-111.50935823716699
Parking Lot,Parking Lot,31.6068032475388,-97.1754182709284
Wayside Turnoff,Parking Lot,32.795591430264395,-106.21150898652701
Wayside Turnoff,Parking Lot,32.7963336367687,-106.24632030818
Wayside Turnoff,Parking Lot,32.8064292146282,-106.260838519045
Parking Lot,Parking Lot,32.7792978001937,-106.172080596738
Parking Lot,Parking Lot,32.7799116566108,-106.172794172222
Parking,Parking Lot,35.5202066465125,-111.370928569111
Temporary Visitor Center,Parking Lot,37.201251795703605,-112.985378064053
Hop Valley,Parking Lot,37.3399335549313,-113.112987362758
Visitor Center,Parking Lot,37.1987688580166,-112.987188969284
Temple of Sinawava,Parking Lot,37.2848018064719,-112.947016293988
Temple of Sinawava,Parking Lot,37.2849114895465,-112.94749232131201
Temple of Sinawava,Parking Lot,37.2850854446647,-112.947476592301
Zion Lodge,Parking Lot,37.248632100896295,-112.95671228857599
Zion Lodge,Parking Lot,37.2522005683209,-112.956341086324
Zion Human History Museum,Parking Lot,37.2087432247937,-112.980217856547
Zion Human History Museum,Parking Lot,37.20896922994729,-112.979925906349
Nature Center,Parking Lot,37.205273261436,-112.982732670256
Nature Center,Parking Lot,37.204540255938,-112.98200357676001
Kolob Canyon Overlook,Parking Lot,37.4352958737256,-113.201646667997
Kolob Canyon Visitor Center,Parking Lot,37.453656879201,-113.22587372545901
Grotto,Parking Lot,37.2591482130415,-112.950745066522
Weeping Wall Trailhead,Parking Lot,37.2709801280807,-112.938454337171
Big Bend,Parking Lot,37.2729328654075,-112.946512280646
Canyon Overlook Trailhead,Parking Lot,37.2133276339086,-112.94047072854099
Canyon Overlook Trailhead,Parking Lot,37.2147803118956,-112.939616794961
East Rim Trailhead,Parking Lot,37.234201428091396,-112.877466577732
Parking Lot,Parking Lot,36.1487992976116,-109.54019324421199
Josie's Cabin Parking Lot,Parking Lot,40.4257030165667,-109.17462934382799
Parking Lot,Parking Lot,35.882214861479994,-106.30242247829901
Parking Lot,Parking Lot,35.881786055188705,-106.302371491264
Parking Lot,Parking Lot,35.8820376273596,-106.30276240453001
Parking Lot,Parking Lot,35.881502350995895,-106.298064084338
Parking Lot,Parking Lot,35.881109557729,-106.30146274564699
Parking Lot,Parking Lot,36.0094232729122,-84.2579241530983
Parking Lot,Parking Lot,36.013506506686504,-84.25869237062021
Parking Lot,Parking Lot,35.9948590670165,-84.2367321186993
Parking Lot,Parking Lot,46.2355184150632,-119.216595120872
Parking Lot,Parking Lot,46.348542839858,-119.269625658904
Gypsum Dunes Parking Lot,Parking Lot,31.9238802499777,-105.006224122593
Dog Canyon Trailhead Parking Lot,Parking Lot,31.9939875526123,-104.833994259571
Dog Canyon Picnic Area Parking Lot,Parking Lot,31.9945971030265,-104.83323398405399
Frijole Ranch Parking Lot,Parking Lot,31.906577609221397,-104.801515662503
Quitobaquito Parking,Parking Lot,31.9414996289492,-113.01861427163601
Bonita Well Parking,Parking Lot,32.0092250539655,-112.97499441299802
Bates Well Parking,Parking Lot,32.1697262190185,-112.95106518273899
Dripping Springs Parking,Parking Lot,32.030849985658605,-112.890353880489
Red Tanks Trail Parking,Parking Lot,31.984794719366196,-112.839779876126
Milton Mine Trail Parking,Parking Lot,31.948031077387,-112.878349880333
Senita Basin Parking,Parking Lot,31.9507780252534,-112.861557259923
Diablo Canyon Picnic Area Parking,Parking Lot,32.0059682687526,-112.73386252916
Old County Road Trail Parking,Parking Lot,31.9765729617799,-112.773357764995
Arch Canyon Parking,Parking Lot,32.038390210781806,-112.71610102309201
Estes Canyon Parking,Parking Lot,32.0160222775838,-112.711985208296
Alamo Canyon Parking,Parking Lot,32.071736390439,-112.728171168293
Gachado Parking,Parking Lot,31.871700487524,-112.78760984767901
Blankenship Parking,Parking Lot,31.858013180224106,-112.74333997059999
Boiling River Parking Area,Parking Lot,44.9924907624844,-110.69141853341499
Fairy Falls Parking,Parking Lot,44.51533872328201,-110.832503787276
Flood Geyser Parking,Parking Lot,44.521698121602896,-110.828097587282
Norris Geyser Basin Parking,Parking Lot,44.72595779038771,-110.70191847755
Norris Cavalry Exhibit Parking,Parking Lot,44.7366906886802,-110.697330078432
Tower Falls Parking Area,Parking Lot,44.8915580449053,-110.386747817406
Isa Lake Parking,Parking Lot,44.4419162213948,-110.71826732465799
Yellowstone River Overlook Trail Parking,Parking Lot,44.9169145441339,-110.400435908706
Lamar River Trailhead Parking,Parking Lot,44.869157427685096,-110.166460568731
Warm Creek Trailhead Parking,Parking Lot,45.0053849012453,-110.03437637298599
Antelope Creek Picnic Area,Parking Lot,44.86384205007361,-110.396667920146
Bridge Bay Marina Parking Area,Parking Lot,44.5337360867821,-110.440436168885
Canyon Visitor Center Parking Area,Parking Lot,44.73453877021811,-110.489828422444
Cave Falls,Parking Lot,44.1423903768811,-110.999126317488
Daly Creek Trailhead Parking,Parking Lot,45.04838189745979,-111.13976462704599
Grant Restaurant and Post Office Service Parking,Parking Lot,44.3909425117606,-110.555349368963
Grant Service Station Parking,Parking Lot,44.3893796116986,-110.558293766963
Grant Store Parking,Parking Lot,44.3892393116033,-110.55643816770299
Grant Visitor Center Parking,Parking Lot,44.393167511272296,-110.55665186784799
Grebe Lake Trailhead Parking,Parking Lot,44.717641076736896,-110.549690813118
Heart Lake Trail Parking Loop,Parking Lot,44.317110722595395,-110.598411771222
History Exhibit Parking,Parking Lot,44.661948019896094,-110.96257063365101
Lewis Lake Gravel Pit,Parking Lot,44.31427462266829,-110.602529172019
Lone Star Geyser Trailhead Parking,Parking Lot,44.4445490281837,-110.804296606111
Artist Point Parking,Parking Lot,44.7194679709782,-110.48073252726401
Biscuit Basin Parking Area,Parking Lot,44.485037926694005,-110.852123987607
Beetle and Fire Exhibit Parking,Parking Lot,44.639915814926205,-110.882610356321
Bridge Bay Marina Parking Area,Parking Lot,44.533617486701495,-110.438655867675
Bighorn Pass Trailhead Parking,Parking Lot,44.928350800904205,-111.05086356764099
Bacon Rind Creek Trailhead Parking,Parking Lot,44.9564499009963,-111.068210859428
Black Sand Basin Parking Area,Parking Lot,44.462163631152,-110.85305469324
Bridge Bay Parking Area,Parking Lot,44.534744185467,-110.432087170212
Firehole River Swimming Area Parking,Parking Lot,44.6182108151787,-110.85944036357799
Caldera Rim Picnic Area,Parking Lot,44.659771900417496,-110.749863280126
Canyon Horse Corral Parking,Parking Lot,44.7229674723559,-110.496309623848
Canyon Laundry Parking Area,Parking Lot,44.735423070818904,-110.48834942244
Canyon Service Station,Parking Lot,44.736584169607895,-110.492054820957
Delacy Creek Parking,Parking Lot,44.446763818688495,-110.700916027869
Fisherman Access,Parking Lot,44.4787648564317,-110.034787365265
Dunraven Lodge Parking Area,Parking Lot,44.7311420699102,-110.48564842360399
Dunraven Lodge Parking Area,Parking Lot,44.732166269606104,-110.484506623829
Grant Lodge Parking,Parking Lot,44.390269811303504,-110.55139627027701
Fawn Pass Trailhead Parking,Parking Lot,44.950341599846,-111.059153962274
Fishing Bridge Visitor Center Parking,Parking Lot,44.564012577353495,-110.377120975865
Fountain Paint Pots Parking,Parking Lot,44.547754618306996,-110.807849286525
Gallatin Range Exhibit Parking,Parking Lot,44.920451272536894,-110.73170243678601
Grant Lake Restaurant Parking,Parking Lot,44.392453910787495,-110.552398268958
Gibbon Cascades,Parking Lot,44.7107966960864,-110.740116172503
Gibbon Falls Parking,Parking Lot,44.6551259042608,-110.77093417744301
Gibbon Falls Picnic Parking,Parking Lot,44.64856100480021,-110.77482027608299
Grant Boat Launch Parking,Parking Lot,44.397258511052,-110.56145246611
Grant Camper Service Area Parking,Parking Lot,44.391648311240104,-110.559597267849
Grant Marina Parking,Parking Lot,44.392032309501,-110.54822456912201
Grant Picnic Area Parking,Parking Lot,44.394946411481,-110.559958167094
Grant Ranger Station Parking,Parking Lot,44.3864796127282,-110.56432136805901
Le Hardy Rapids Parking,Parking Lot,44.6058383737722,-110.383547868232
Madison River Access Parking F,Parking Lot,44.649624919523106,-110.9495443378
Madison River Access Parking G,Parking Lot,44.6604048198475,-110.960912234524
Madison River Access Parking H,Parking Lot,44.668875720603104,-110.98124682933998
Inspiration Point Parking,Parking Lot,44.72544947004229,-110.46954472866301
Kepler Cascase Parking,Parking Lot,44.4464360274658,-110.805806505137
Lamar River Stock Trailhead Parking,Parking Lot,44.8685757282899,-110.174522266209
LeHardy Rapids Picnic,Parking Lot,44.6106810750626,-110.407399162438
Lewis Channel Dogshead Lake Trailhead Parking,Parking Lot,44.319887222481796,-110.59846927226101
Lewis Lake Campground Parking,Parking Lot,44.28226552891971,-110.627327171868
Madison Elk Herd Exhibit Parking,Parking Lot,44.64162831408979,-110.876498356168
Madison Museum Parking,Parking Lot,44.642883612942704,-110.86067266041599
Madison Outlook Parking,Parking Lot,44.6570606235753,-110.990778927817
Madison Plateau Parking,Parking Lot,44.6399922149781,-110.888758154498
Madison River Access Parking A,Parking Lot,44.640431016276295,-110.895970852399
Madison River Access Parking B,Parking Lot,44.6431423171185,-110.90599504921002
Madison River Access Parking C,Parking Lot,44.6436901184907,-110.914948948294
Madison River Access Parking D,Parking Lot,44.6443513179399,-110.919236546207
Madison River Access Parking E,Parking Lot,44.6488118189707,-110.93822234110701
Moose Exhibit Parking,Parking Lot,44.8508334802349,-110.736282047898
Scaup Lake Parking,Parking Lot,44.4299694262775,-110.76624981626001
Shoshone Point Parking,Parking Lot,44.4483160177432,-110.691997328809
Madison River Access Parking I,Parking Lot,44.650051025812594,-111.01418112571699
Madison River Access Parking J,Parking Lot,44.6522193302859,-111.051857717317
Midway Geyser Basin Parking Area,Parking Lot,44.5292988227672,-110.835948584617
Mount Hayes Overlook Parking,Parking Lot,44.6446080181144,-110.922157446192
Mount Washburn Trailhead Parking,Parking Lot,44.784759962341006,-110.453798320964
Mud Volcano Parking Area,Parking Lot,44.6246890765804,-110.433125452917
Nine Mile Trailhead Parking,Parking Lot,44.5060825749928,-110.27583790904801
Norris Overlook Parking A,Parking Lot,44.7429738889493,-110.713373673333
Norris Overlook Parking B,Parking Lot,44.7414069898847,-110.712038073425
North Boundary Pullout,Parking Lot,45.054434198572,-111.15596082205
Ojo Caliente Parking,Parking Lot,44.567732117880794,-110.834739876796
Old Faithful East Lot Parking,Parking Lot,44.4570719286924,-110.825529798538
Old Faithful East Lot Parking,Parking Lot,44.45807712837539,-110.826375898113
Old Faithful Inn Parking,Parking Lot,44.4605751290727,-110.83179619679501
Old Faithful Lodge Parking,Parking Lot,44.4585959277279,-110.824838300068
Old Faithful Lodge Parking,Parking Lot,44.458972228983605,-110.826491399191
Old Faithful Lower Store Parking,Parking Lot,44.46099902936071,-110.834281997484
Old Faithful Upper Store Employee Parking,Parking Lot,44.456673329421605,-110.828483498545
Old Faithful Upper Store Parking,Parking Lot,44.4571339287345,-110.827859498121
Old Faithful Visitor Center Parking,Parking Lot,44.457316228858396,-110.830923299202
Old Faithful Visitor Center Parking,Parking Lot,44.458286027517296,-110.83029939777799
Pumice Point Parking,Parking Lot,44.4527725997712,-110.502212469859
Roosevelt Lodge Parking,Parking Lot,44.9127160452812,-110.416420006567
Sulpher Caldron Parking,Parking Lot,44.6271579772579,-110.432728753648
Sylvan Pass,Parking Lot,44.4648733649931,-110.127894347527
Talus Parking,Parking Lot,44.647163719850795,-110.93219144300899
Tuff Cliff Overflow Parking,Parking Lot,44.650493210113105,-110.829144163994
Two Ribbons Trailhead End Parking,Parking Lot,44.6521646282487,-111.03773321871999
Two Ribbons Trailhead Start Parking,Parking Lot,44.651464426773,-111.030717020953
Uncle Tom's Parking Area,Parking Lot,44.7148520728419,-110.495762725476
Undine Falls Parking,Parking Lot,44.9433808631165,-110.640410252758
Upper Falls Parking,Parking Lot,44.7150468729743,-110.50239602298299
Wapiti Lake Parking,Parking Lot,44.707951074153,-110.50091112497499
West District Ranger Station Parking,Parking Lot,44.656634533285796,-111.09527180681499
West Thumb Geyser Basin Parking,Parking Lot,44.4157256105995,-110.574462559949
Willow Park Parking,Parking Lot,44.8532702808906,-110.736109147781
Wrecker Pullout,Parking Lot,44.92181364346249,-110.400713708895
Yellowstone Lake Parking Area B,Parking Lot,44.4733257997361,-110.52611126109699
Yellowstone Lake Parking Area D,Parking Lot,44.5284966872222,-110.43546446950701
Yellowstone Northern Range Parking,Parking Lot,45.0209573598261,-110.696910427147
Yellowstone River Access Parking,Parking Lot,44.6109601762523,-110.407815961721
Yellowstone Lake Parking Area C,Parking Lot,44.4568276995265,-110.50868256725501
Ranger Museum Parking,Parking Lot,44.7376861883566,-110.6962519767
Cascade Creek Trailhead Parking,Parking Lot,44.735222371682504,-110.503643919831
Terrace Spring Parking,Parking Lot,44.6500338108009,-110.84511556184499
Lake Hospital Parking Area,Parking Lot,44.5496883806209,-110.40313147253799
Lake Hotel & Post Office Parking,Parking Lot,44.550290681030205,-110.39964437516899
Lake Store/Service Station Parking,Parking Lot,44.5498664797419,-110.396770975216
Lake Store/Service Station Parking,Parking Lot,44.5505369811975,-110.396150374795
Bridge Bay Picnic Area Parking,Parking Lot,44.53323608644239,-110.43753016891
Fishing Bridge Parking,Parking Lot,44.5655485773972,-110.378955076111
Fishing Bridge Parking,Parking Lot,44.567664776835,-110.38411007461399
Lower Falls Parking,Parking Lot,44.7196319730896,-110.496982024305
Ponderosa Campground Parking,Parking Lot,38.5261795389297,-107.31521715344499
McIntyre Gulch Parking,Parking Lot,38.4776802149768,-107.312120580341
Iola Parking,Parking Lot,38.471428470728995,-107.093847840035
Wetherill Mesa Tram Parking,Parking Lot,37.1957065359359,-108.538080041323
Parking Lot,Parking Lot,40.3299592895133,-105.595247423807
Parking Lot,Parking Lot,40.23968358917521,-105.80018763305401
Parking Lot,Parking Lot,40.282184027052296,-105.838428186037
Parking Lot,Parking Lot,40.410625238322,-105.642659912021
Parking Lot,Parking Lot,40.3797556143476,-105.850277219087
Parking Lot,Parking Lot,40.386949156235296,-105.609897748761
Parking Lot,Parking Lot,40.4471287651245,-105.754621613094
Parking Lot,Parking Lot,40.408878284135106,-105.630091762482
Parking Lot,Parking Lot,40.424096310475,-105.80842569065099
Parking Lot,Parking Lot,40.3250572541826,-105.604335875982
Parking Lot,Parking Lot,40.310739084454106,-105.63990662815
Parking Lot,Parking Lot,40.3729279717085,-105.85447115693701
Parking Lot,Parking Lot,40.4325757312364,-105.768221039334
Parking Lot,Parking Lot,40.3227759916326,-105.604591718156
Parking Lot,Parking Lot,40.3283589074259,-105.599264923536
Parking Lot,Parking Lot,40.372900272689705,-105.613746291376
Parking Lot,Parking Lot,40.3960942474489,-105.51227122942801
Parking Lot,Parking Lot,40.311672534088395,-105.64417829805299
Parking Lot,Parking Lot,40.356662655657,-105.615043659257
Parking Lot,Parking Lot,40.3593904905105,-105.60554497480301
Parking Lot,Parking Lot,40.3653837505826,-105.55836138274401
Parking Lot,Parking Lot,40.2658799759744,-105.83797936173201
Parking Lot,Parking Lot,40.4117563900906,-105.732783162256
Parking Lot,Parking Lot,40.3933505685847,-105.695353590824
Parking Lot,Parking Lot,40.3073411681454,-105.84135654302601
Parking Lot,Parking Lot,40.3666143854188,-105.561856695119
Parking Lot,Parking Lot,40.399480060749504,-105.590262105419
Parking Lot,Parking Lot,40.208053729684295,-105.565680200717
Parking Lot,Parking Lot,40.3204121400265,-105.60852385082701
Parking Lot,Parking Lot,40.3877976588118,-105.63279020931499
Parking Lot,Parking Lot,40.360719166413205,-105.59871936216601
Parking Lot,Parking Lot,40.3296588623092,-105.59560547805
Parking Lot,Parking Lot,40.3203792850042,-105.613730984365
Parking Lot,Parking Lot,40.2670028527374,-105.832997520347
Parking Lot,Parking Lot,40.399357341666004,-105.835113880785
Parking Lot,Parking Lot,40.2197386216235,-105.534603621602
Parking Lot,Parking Lot,40.4118126201288,-105.724916321911
Parking Lot,Parking Lot,40.401739108284296,-105.520872805273
Parking Lot,Parking Lot,40.4415181933123,-105.75374657149901
Parking Lot,Parking Lot,40.311805946179,-105.63613853759001
