,name,type,latitude,longitude
279,Red Hills Visitor Center,Visitor Center,32.180114798077,-110.736022934722
280,Tornado Shelter,Weather Shelter,38.544508820383705,-102.503458548081
281,Visitor Center,Visitor Center,38.544219926187296,-102.503688934238
282,Shade Structure,Shelter,38.549491710769296,-102.51143584550199
283,Gran Quivira Visitor Center,Visitor Center,34.2595665969668,-106.09321629415301
284,Quarai Visitor Center,Visitor Center,34.5951040679487,-106.29743216590799
285,Abo Visitor Center,Visitor Center,34.4501355274494,-106.374473594254
286,Visitor Center,Visitor Center,35.368975337757895,-111.543530065385
287,Sunset Crater Volcano Visitor Center 6960ft 2121m,Visitor Center,35.369040460802104,-111.54345164833201
288,Visitor Center,Visitor Center,33.6449610293712,-111.112979186846
289,Visitor Center,Visitor Center,34.770180647905,-112.026305302408
290,Valles Grande Visitor Contact Station,Visitor Center,35.85671899215679,-106.491188536557
291,Banco Bonito Visitor Contact Station,Visitor Center,35.840914863418604,-106.616314799574
292,Walnut Canyon Visitor Center,Visitor Center,35.1715702216304,-111.50940176919701
293,Visitor Center,Visitor Center,32.7796540574358,-106.172381061942
294,Visitor Center,Visitor Center,35.5202889985684,-111.371666465612
295,Wupatki National Monument Visitor Center 4900ft 1493m,Visitor Center,35.5202799095622,-111.371656516605
296,Zion Canyon Visitor Center,Visitor Center,37.2000732929029,-112.98687742707199
297,Kolob Visitor Center,Visitor Center,37.4534912620885,-113.225402818139
298,Valhalla Pizzeria & Coffee Shop,Food Service,37.6271703680953,-112.16917110947901
299,General Store,Store,37.6322437515424,-112.165099391712
300,Visitor Center,Visitor Center,37.6403817150718,-112.169630915791
301,Moran Fire Hall,Fire Station,43.841997964778606,-110.508030371812
302,Canyon Visitor Education Center,Visitor Center,44.734708470333395,-110.491839921811
303,Albright Visitor Center Bookstore,Store,44.9764536645879,-110.69959313397
304,Bechler Ranger Station,Ranger Station,44.1497450808782,-111.04632260555599
305,Bridge Bay Boat Rental & Cruises,Store,44.5331947864143,-110.439229469065
306,Bridge Bay Marina Store,Store,44.5331600863908,-110.439095968974
307,Bridge Bay Ranger Station,Ranger Station,44.533347686518205,-110.439689368377
308,Canyon Adventure Store,Store,44.7341197709334,-110.49193942187901
309,Canyon Cafeteria,Food Service,44.7333924714392,-110.489930322514
310,Canyon Deli & Ice Cream,Food Service,44.7336450696109,-110.48983302344801
311,Canyon Dining Room & Lounge,Food Service,44.7338840707732,-110.48973582238101
312,Canyon General Store Grill,Food Service,44.7336417696086,-110.491113323317
313,Canyon General Store Grocery,Store,44.73374327067761,-110.49160042264799
314,Canyon General Store,Store,44.733688070640106,-110.491366423489
315,Canyon Gift Shop,Store,44.7340599698928,-110.489664622333
316,Canyon Ranger Station,Ranger Station,44.7362777703997,-110.490945622203
317,Canyon Service Station,Store,44.736532669572895,-110.492344621154
318,Canyon Visitor Center Bookstore,Store,44.73479257139049,-110.491948621885
319,East Entrance Ranger Station,Ranger Station,44.489054453423,-110.00483757091601
320,Fishing Bridge General Store Grill,Food Service,44.564942976985705,-110.37535347766399
321,Fishing Bridge General Store,Store,44.5647605778618,-110.375246476591
